frame,part,x,y,z,visibility,presence
144,right shoulder,-0.21292644739151,-0.4197998642921448,-0.14546717703342438,0.9845603704452515,0.8720062971115112
144,left hip,0.09868128597736359,-0.024332499131560326,0.028526755049824715,0.5837428569793701,0.002852656180039048
144,right hip,-0.09626656770706177,0.013822374865412712,-0.025703061372041702,0.5826100707054138,0.00192735914606601
145,left shoulder,0.05294080823659897,-0.4766617715358734,0.004000551532953978,0.9921091198921204,0.9867914915084839
145,right shoulder,-0.21060340106487274,-0.4562288820743561,-0.10646716505289078,0.9839003682136536,0.879387378692627
145,left hip,0.09972380101680756,-0.024141836911439896,0.03097357414662838,0.5276631116867065,0.003321900498121977
145,right hip,-0.09687672555446625,0.013537930324673653,-0.027786195278167725,0.5257362127304077,0.0017545518931001425
146,left shoulder,0.06338369846343994,-0.4865909516811371,-0.019208041951060295,0.992734968662262,0.9929776787757874
146,right shoulder,-0.19759608805179596,-0.43988245725631714,-0.1044258251786232,0.9838083982467651,0.907390832901001
146,left hip,0.10278778523206711,-0.023787686601281166,0.030385544523596764,0.4781772196292877,0.0046516647562384605
146,right hip,-0.09972122311592102,0.01315769087523222,-0.026914240792393684,0.47474849224090576,0.0022288584150373936
147,left shoulder,0.06240208074450493,-0.48244088888168335,-0.002683836268261075,0.9913753867149353,0.9315363764762878
147,right shoulder,-0.19746699929237366,-0.45734697580337524,-0.09797880053520203,0.9729164838790894,0.5518481135368347
147,left hip,0.10086800903081894,-0.023464573547244072,0.03437502682209015,0.4311067461967468,0.0007657143287360668
147,right hip,-0.09799084067344666,0.012847996316850185,-0.0309083703905344,0.4276866614818573,0.0003739609965123236
148,left shoulder,0.06388359516859055,-0.48441818356513977,-0.014362825080752373,0.9917369484901428,0.9807723760604858
148,right shoulder,-0.1920451819896698,-0.44435030221939087,-0.10052669048309326,0.9745460748672485,0.9548750519752502
148,left hip,0.09987088292837143,-0.023775149136781693,0.03582610562443733,0.38838544487953186,0.00041434948798269033
148,right hip,-0.09713264554738998,0.01305149495601654,-0.032233692705631256,0.3852517306804657,0.00041394581785425544
149,left shoulder,0.07563155144453049,-0.47416895627975464,-0.036568522453308105,0.992251455783844,0.9866086840629578
149,right shoulder,-0.1880456805229187,-0.4337267577648163,-0.11897619068622589,0.9765681028366089,0.9797443151473999
149,left hip,0.09996281564235687,-0.02342037297785282,0.03734413534402847,0.34979069232940674,0.0002622155880089849
149,right hip,-0.0972602590918541,0.012800859287381172,-0.03358276188373566,0.346952885389328,0.0002742671058513224
150,left shoulder,0.08574634790420532,-0.4696560800075531,-0.05699484050273895,0.9929091930389404,0.9945037364959717
150,right shoulder,-0.18831120431423187,-0.42931199073791504,-0.13855886459350586,0.9787233471870422,0.9937771558761597
150,left hip,0.10096792131662369,-0.021284203976392746,0.038206372410058975,0.31501179933547974,0.00021031798678450286
150,right hip,-0.09848366677761078,0.010516207665205002,-0.034314047545194626,0.3124386966228485,0.00022093451116234064
151,left shoulder,0.08603651076555252,-0.4800136387348175,-0.05726898834109306,0.9929707646369934,0.9613858461380005
151,right shoulder,-0.18962453305721283,-0.43033650517463684,-0.14159537851810455,0.9803264737129211,0.9782659411430359
151,left hip,0.10052001476287842,-0.021126270294189453,0.03916819021105766,0.2836993634700775,0.00020303497149143368
151,right hip,-0.09847582131624222,0.010456105694174767,-0.03541484475135803,0.2814032733440399,0.0002449305320624262
152,left shoulder,0.08676625043153763,-0.4807172417640686,-0.060842204838991165,0.9923310279846191,0.9243248701095581
152,right shoulder,-0.1910674124956131,-0.4364212453365326,-0.14104287326335907,0.9818784594535828,0.984749436378479
152,left hip,0.10018385201692581,-0.022207580506801605,0.03899293765425682,0.2554725110530853,0.00011406265548430383
152,right hip,-0.09852101653814316,0.011240405961871147,-0.03535589203238487,0.25349360704421997,0.000210906975553371
153,left shoulder,0.08663814514875412,-0.47986316680908203,-0.0590926930308342,0.9920932650566101,0.9424961805343628
153,right shoulder,-0.19017893075942993,-0.4341437518596649,-0.15525785088539124,0.9833299517631531,0.9849864840507507
153,left hip,0.09991872310638428,-0.022092783823609352,0.043655529618263245,0.23002193868160248,0.00010850623220903799
153,right hip,-0.09848454594612122,0.011157307773828506,-0.04021698608994484,0.22829793393611908,0.00016889334074221551
154,left shoulder,0.09286580979824066,-0.4768993556499481,-0.05906027555465698,0.9923003315925598,0.9758944511413574
154,right shoulder,-0.1894765943288803,-0.43263283371925354,-0.15394704043865204,0.9846444129943848,0.98912113904953
154,left hip,0.10006145387887955,-0.022013690322637558,0.043665528297424316,0.2071104496717453,7.400238973787054e-05
154,right hip,-0.09873129427433014,0.011124713346362114,-0.040275655686855316,0.20559196174144745,0.00011080245894845575
155,left shoulder,0.09351792186498642,-0.4795664846897125,-0.05811581760644913,0.9921023845672607,0.9369388222694397
155,right shoulder,-0.18861711025238037,-0.43146663904190063,-0.15889997780323029,0.9856626987457275,0.9787293672561646
155,left hip,0.09995387494564056,-0.021125726401805878,0.04398738965392113,0.18646161258220673,7.651383202755824e-05
155,right hip,-0.09876469522714615,0.010298720560967922,-0.04061443358659744,0.18511708080768585,0.00011673931294353679
156,left shoulder,0.09474186599254608,-0.47795966267585754,-0.05658487603068352,0.9923682808876038,0.9820719361305237
156,right shoulder,-0.1884404718875885,-0.4306650459766388,-0.16196931898593903,0.9867703914642334,0.9909248352050781
156,left hip,0.10090942680835724,-0.020958269014954567,0.04501691088080406,0.16791753470897675,9.061763557838276e-05
156,right hip,-0.0997048169374466,0.010219825431704521,-0.041686661541461945,0.1667541116476059,0.0001293759560212493
157,left shoulder,0.09544160962104797,-0.4767962396144867,-0.05659603327512741,0.9927308559417725,0.9850803017616272
157,right shoulder,-0.18779915571212769,-0.4302433431148529,-0.17271873354911804,0.9878561496734619,0.992456316947937
157,left hip,0.10140436887741089,-0.020315898582339287,0.0467490591108799,0.15120068192481995,7.699859997956082e-05
157,right hip,-0.10024096071720123,0.009731834754347801,-0.043418336659669876,0.1501876562833786,0.00010380738240201026
158,left shoulder,0.09686456620693207,-0.4763624966144562,-0.06127680093050003,0.9930722713470459,0.983017086982727
158,right shoulder,-0.18722137808799744,-0.42979079484939575,-0.17134840786457062,0.9888448715209961,0.9911077618598938
158,left hip,0.10134933888912201,-0.020330511033535004,0.0471046008169651,0.1361522227525711,6.430740177165717e-05
158,right hip,-0.10018742084503174,0.009810000658035278,-0.043768253177404404,0.13528065383434296,9.537897858535871e-05
159,left shoulder,0.09670460224151611,-0.47491559386253357,-0.05976182594895363,0.9926414489746094,0.9650213122367859
159,right shoulder,-0.17927519977092743,-0.4313795566558838,-0.1759067177772522,0.9895712733268738,0.9884932637214661
159,left hip,0.10128982365131378,-0.015749288722872734,0.05293762683868408,0.12263570725917816,0.0001734635588945821
159,right hip,-0.10014057159423828,0.005554406438022852,-0.049300506711006165,0.12192187458276749,0.00024589619715698063
160,left shoulder,0.09617764502763748,-0.4689355492591858,-0.05781332403421402,0.9926435947418213,0.9787978529930115
160,right shoulder,-0.17585626244544983,-0.4310547411441803,-0.1741897463798523,0.990236759185791,0.9900908470153809
160,left hip,0.10103558748960495,-0.011077813804149628,0.05827818065881729,0.11047090590000153,0.00019345096370670944
160,right hip,-0.09963905066251755,0.0010433209827169776,-0.054183702915906906,0.10985682159662247,0.0002379872021265328
161,left shoulder,0.09647879004478455,-0.46699726581573486,-0.05307130888104439,0.9930081367492676,0.9895994663238525
161,right shoulder,-0.175846666097641,-0.43076378107070923,-0.1761162281036377,0.9910048842430115,0.9945566654205322
161,left hip,0.10110349208116531,-0.011224604211747646,0.05858845263719559,0.09951335936784744,0.00010939993080683053
161,right hip,-0.09972016513347626,0.0011828471906483173,-0.0546276681125164,0.09900793433189392,0.00013410583778750151
162,left shoulder,0.10014670342206955,-0.4612204134464264,-0.05699843913316727,0.9934462308883667,0.9924136996269226
162,right shoulder,-0.1766749620437622,-0.4297979176044464,-0.17745813727378845,0.9917540550231934,0.9960415363311768
162,left hip,0.10213219374418259,-0.011377861723303795,0.05803459882736206,0.08961320668458939,5.3318228310672566e-05
162,right hip,-0.10049288719892502,0.001419978914782405,-0.05412483587861061,0.08918117731809616,7.029582047834992e-05
163,left shoulder,0.09990597516298294,-0.45629122853279114,-0.05635843798518181,0.9938599467277527,0.9932460188865662
163,right shoulder,-0.1768244206905365,-0.43052995204925537,-0.18364065885543823,0.9924955368041992,0.9979750514030457
163,left hip,0.10210464894771576,-0.011493288911879063,0.06084897369146347,0.08071167021989822,8.509514736942947e-05
163,right hip,-0.10046543926000595,0.0015278797363862395,-0.05690501630306244,0.0803646370768547,0.00012214943126309663
164,left shoulder,0.09620843827724457,-0.455965131521225,-0.05428231507539749,0.9940855503082275,0.991262674331665
164,right shoulder,-0.17664769291877747,-0.4306643307209015,-0.18733859062194824,0.9931588172912598,0.9982836246490479
164,left hip,0.10187383741140366,-0.01109987311065197,0.06522535532712936,0.07269316911697388,0.00011719537724275142
164,right hip,-0.10014108568429947,0.0011333266738802195,-0.061051998287439346,0.07242107391357422,0.00017786669195629656
165,left shoulder,0.09112613648176193,-0.45524725317955017,-0.04732361435890198,0.9938043355941772,0.9825209975242615
165,right shoulder,-0.17386427521705627,-0.43105730414390564,-0.18684124946594238,0.9935991168022156,0.9956705570220947
165,left hip,0.10031425952911377,-0.01024473737925291,0.06771355867385864,0.06550797820091248,0.0002116156101692468
165,right hip,-0.09854701161384583,0.00024804341956041753,-0.06346988677978516,0.0652952641248703,0.00028435795684345067
166,left shoulder,0.09108386933803558,-0.4553051292896271,-0.04212075471878052,0.9934936761856079,0.9852967858314514
166,right shoulder,-0.171327143907547,-0.4348703920841217,-0.18498024344444275,0.9940102696418762,0.9962691068649292
166,left hip,0.09959860146045685,-0.010301110334694386,0.06803001463413239,0.05907326564192772,0.00025895150611177087
166,right hip,-0.09779245406389236,0.00030170485842972994,-0.06385443359613419,0.05893703177571297,0.00034708561724983156
167,left shoulder,0.09192506968975067,-0.45575210452079773,-0.04419640079140663,0.9927469491958618,0.9602615833282471
167,right shoulder,-0.17027275264263153,-0.4359709322452545,-0.18401804566383362,0.9941785335540771,0.989492654800415
167,left hip,0.0995074212551117,-0.0099916011095047,0.06770426779985428,0.053227219730615616,0.0001387896918458864
167,right hip,-0.09776213765144348,-8.306703966809437e-05,-0.06356044858694077,0.053129278123378754,0.0001846913801273331
168,left shoulder,0.09112794697284698,-0.45724549889564514,-0.04042087867856026,0.992513120174408,0.976662278175354
168,right shoulder,-0.1702045351266861,-0.43761441111564636,-0.1835598200559616,0.9945086240768433,0.9936274290084839
168,left hip,0.0988430604338646,-0.010026184841990471,0.06787335127592087,0.04800775647163391,0.00020782442879863083
168,right hip,-0.09737084805965424,-4.8598954890621826e-05,-0.06384499371051788,0.047980695962905884,0.00026084439014084637
169,left shoulder,0.09035616368055344,-0.4578908085823059,-0.04069468006491661,0.9923208951950073,0.9779853820800781
169,right shoulder,-0.17130957543849945,-0.4375879466533661,-0.18314611911773682,0.9947791695594788,0.9931564927101135
169,left hip,0.09821365028619766,-0.010845281183719635,0.06756344437599182,0.043271660804748535,0.0001217624158016406
169,right hip,-0.09690923988819122,0.0006858145352452993,-0.0635443702340126,0.04327761009335518,0.00015790427278261632
170,left shoulder,0.09037237614393234,-0.45801910758018494,-0.0349472314119339,0.9915868043899536,0.9757127165794373
170,right shoulder,-0.16649793088436127,-0.44136443734169006,-0.17109200358390808,0.9947658181190491,0.9913302659988403
170,left hip,0.09666462987661362,-0.01075931079685688,0.06741956621408463,0.039140619337558746,0.0004977408098056912
170,right hip,-0.09540008008480072,0.0005824926192872226,-0.063419409096241,0.03917815163731575,0.0005732114077545702
171,left shoulder,0.0906035453081131,-0.46027472615242004,-0.03261842206120491,0.9909650683403015,0.9670202732086182
171,right shoulder,-0.1662568897008896,-0.4418330788612366,-0.17030781507492065,0.994942843914032,0.9921849370002747
171,left hip,0.09577969461679459,-0.01100044697523117,0.0672113448381424,0.035353317856788635,0.0002437017683405429
171,right hip,-0.0948239341378212,0.0007385516073554754,-0.0632651075720787,0.03545781224966049,0.00032025459222495556
172,left shoulder,0.1002923846244812,-0.45611873269081116,-0.03209865093231201,0.9915291666984558,0.995087206363678
172,right shoulder,-0.1663641631603241,-0.44172874093055725,-0.17053265869617462,0.9953234195709229,0.9982307553291321
172,left hip,0.09857232868671417,-0.011422711424529552,0.06558641046285629,0.03188816085457802,7.383948832284659e-05
172,right hip,-0.09719108790159225,0.0012119434541091323,-0.06183817237615585,0.03201669082045555,0.00010143987310584635
173,left shoulder,0.11318626254796982,-0.4515954256057739,-0.04300209879875183,0.9921054244041443,0.9946078062057495
173,right shoulder,-0.1678769886493683,-0.43780753016471863,-0.17060504853725433,0.9956911206245422,0.9984328150749207
173,left hip,0.10243156552314758,-0.012453132309019566,0.058905813843011856,0.028743278235197067,3.7644054827978835e-05
173,right hip,-0.10072494298219681,0.0023466157726943493,-0.055418722331523895,0.02887873351573944,5.7164914323948324e-05
174,left shoulder,0.11225525289773941,-0.4518265724182129,-0.05647436901926994,0.9921643137931824,0.9787640571594238
174,right shoulder,-0.169514998793602,-0.43793684244155884,-0.16803012788295746,0.9958676695823669,0.9938772320747375
174,left hip,0.1023121178150177,-0.012919396162033081,0.055447954684495926,0.02595788612961769,0.0001348512596450746
174,right hip,-0.10062310099601746,0.002910638228058815,-0.05200793221592903,0.026111219078302383,0.00019379990408197045
175,left shoulder,0.11428194493055344,-0.4492974579334259,-0.05738110467791557,0.9924686551094055,0.98867267370224
175,right shoulder,-0.16867320239543915,-0.43792101740837097,-0.16883845627307892,0.9960842132568359,0.9960501790046692
175,left hip,0.10227420181035995,-0.012934841215610504,0.05530494824051857,0.023466579616069794,0.00012141018669353798
175,right hip,-0.10057448595762253,0.0029573217034339905,-0.051878705620765686,0.02364894561469555,0.00017412492888979614
176,left shoulder,0.11179665476083755,-0.45186224579811096,-0.04534411430358887,0.9923188090324402,0.9763644337654114
176,right shoulder,-0.16035787761211395,-0.43935996294021606,-0.17155708372592926,0.9961864352226257,0.9927821159362793
176,left hip,0.0994885042309761,-0.012508600950241089,0.05867690220475197,0.021228013560175896,0.000157013040734455
176,right hip,-0.09808997064828873,0.002438201569020748,-0.055233124643564224,0.02147207409143448,0.00021923478925600648
177,left shoulder,0.10701252520084381,-0.45783016085624695,-0.03573993593454361,0.9912697076797485,0.9534041285514832
177,right shoulder,-0.15743467211723328,-0.4409855604171753,-0.17092058062553406,0.9960370063781738,0.9856107234954834
177,left hip,0.0962454229593277,-0.012550869956612587,0.06019644811749458,0.019265610724687576,0.0002052044146694243
177,right hip,-0.09559348225593567,0.002411158988252282,-0.05679874122142792,0.019574720412492752,0.00025709124747663736
178,left shoulder,0.10672399401664734,-0.45753371715545654,-0.026583725586533546,0.9908978343009949,0.9745779037475586
178,right shoulder,-0.15561683475971222,-0.4421158730983734,-0.17094211280345917,0.9959876537322998,0.9904857277870178
178,left hip,0.09625924378633499,-0.012351454235613346,0.06102222949266434,0.017591334879398346,0.0002674598654266447
178,right hip,-0.0955859050154686,0.0022741069551557302,-0.05767694488167763,0.018027210608124733,0.00036348088178783655
179,left shoulder,0.10908560454845428,-0.456417441368103,-0.027912339195609093,0.9912707805633545,0.9898884892463684
179,right shoulder,-0.1560932993888855,-0.44191139936447144,-0.17114654183387756,0.996192991733551,0.9965583682060242
179,left hip,0.09742913395166397,-0.012385949492454529,0.06097434088587761,0.015929268673062325,9.764265269041061e-05
179,right hip,-0.09660405665636063,0.0023100171238183975,-0.057638198137283325,0.016383590176701546,0.00013404243509285152
180,left shoulder,0.10930635035037994,-0.4558676779270172,-0.0351753905415535,0.9915089011192322,0.9849326014518738
180,right shoulder,-0.16302581131458282,-0.44047385454177856,-0.16919435560703278,0.996365487575531,0.9956668615341187
180,left hip,0.09771855920553207,-0.013843578286468983,0.05940286070108414,0.014441430568695068,0.00011078946408815682
180,right hip,-0.09693469852209091,0.003585025668144226,-0.05611042678356171,0.01491065789014101,0.00016634399071335793
181,left shoulder,0.10912217944860458,-0.4560201168060303,-0.03644096106290817,0.9917848110198975,0.9857107996940613
181,right shoulder,-0.16356438398361206,-0.4389932453632355,-0.1675076186656952,0.9965047836303711,0.9949933886528015
181,left hip,0.09782933443784714,-0.014295527711510658,0.058917053043842316,0.013104853220283985,0.00011153177911182866
181,right hip,-0.09699414670467377,0.004038084764033556,-0.05560721084475517,0.013594296760857105,0.0001582079567015171
